url,price,area,rooms,location,private
https://www.otodom.pl/pl/oferta/nowy-apartament-3-pokoje-dostepne-od-reki-ID4t6Gl,778480.0,84.11,THREE,Dąb,False
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-ID4o8WO,,44.99,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/apartament-4-pok-w-cenie-projekt-klima-nowa-cena-ID4mWqS,1249000.0,80.0,FOUR,Osiedle Paderewskiego-Muchowiec,True
https://www.otodom.pl/pl/oferta/apartament-na-3-stawach-ul-pulaskiego-2-garaze-ID4ssGp,1280000.0,71.6,THREE,Osiedle Paderewskiego-Muchowiec,True
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-30m-ogrod-ID4t6ED,476284.0,38.41,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-ogrodek-30m2-ID4t6EB,467000.0,37.67,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-ogrodek-80m2-ID4t6EA,623000.0,45.0,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-3-pokoje-ogrod-43m-ID4t6Ex,679821.0,55.27,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/apartament-z-duzym-tarasem-widok-na-trzy-staw-ID4sfDh,739000.0,48.65,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/nowe-m3-ustawne-balkon-zielona-okolica-ID4t6Dw,419700.0,44.93,THREE,Ligota-Panewniki,True
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-bezposrednio-ID4t4nS,,39.06,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/mieszkanie-123-m-katowice-ID4t6CP,799500.0,123.0,THREE,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/100m2-m4-z-potencjalem-przy-petli-slonecznej-ID4siaM,599000.0,100.0,FOUR,Koszutka,True
https://www.otodom.pl/pl/oferta/m3-katowice-zaleska-halda-ID4rHo0,312000.0,39.1,TWO,Dąb,False
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-78m2-ogrodek-ID4pp9c,,78.52,FOUR,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/sprzedam-komfortowa-kawalerke-bezposrednio-ID4t6wP,260000.0,28.8,ONE,Śródmieście,True
https://www.otodom.pl/pl/oferta/kawalerka-31m2-francuska-parkmuchowiec-ID4sp5I,399900.0,31.23,ONE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/3-pokoje-wysoki-standard-osiedle-przystan-ID4sNrR,998000.0,63.81,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/komfortowe-3-pokoje-na-debowych-tarasach-garaz-ID4r0LF,809000.0,68.0,THREE,Dąb,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-3-pokoje-ID4t1GO,498800.0,43.28,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/idealnie-polozone-2-pok-43-37-m2-do-wykonczenia-ID4sQrD,415000.0,43.37,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/kawalerka-z-widokiem-na-staw-ID4t6q7,516100.0,31.76,ONE,Osiedle Paderewskiego-Muchowiec,True
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-104m2-balkon-bezposrednio-ID4nRtJ,1049700.0,104.97,FOUR,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/daszynskiego-park-b37-ID4eN9k,611835.0,72.91,FOUR,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-2-balkony-ID4pvyR,,57.23,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/3-pokojowe-przestronne-blisko-centrum-ID4sLNV,659000.0,79.0,THREE,Wełnowiec-Józefowiec,True
https://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-po-remoncie-niski-czynsz-ID4sAiA,498900.0,47.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/do-odswiezenia-2-pokoje-welnowiec-jozefowiec-ID4t6im,315000.0,35.09,TWO,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-ul-zlota-mozliwe-3-pokojowe-ID4rqjZ,595000.0,62.13,THREE,Dąb,True
https://www.otodom.pl/pl/oferta/mieszkanie-z-duzym-potencjalem-ID4t6dz,425000.0,67.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/sloneczny-dwupoziomowy-w-pelni-wykonczony-apart-ID4mnxO,750000.0,110.0,FOUR,Piotrowice-Ochojec,True
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-86m2-balkon-ID4jISM,,86.43,FOUR,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/katowice-3-oddzielne-pokoje-ul-sloneczna-ID4qfHl,388000.0,53.2,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/ligota-3-pokoje-z-potencjalem-na-4-ID4rbb3,369000.0,65.0,THREE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/apartament-w-prestizowym-osiedlu-inspiere-ID4t1Tz,420600.0,28.04,ONE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/sky-budynek-2024-umeblowane-zdjecia-realne-premium-ID4t65M,850000.0,62.2,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/2-pok-balkon-widok-parking-co-i-cwu-miejskie-ID4sH7d,415000.0,48.54,TWO,Dąb,False
https://www.otodom.pl/pl/oferta/katowice-nowy-apartament-nowy-nikisz-ID4t649,659900.0,55.0,THREE,Janów-Nikiszowiec,False
https://www.otodom.pl/pl/oferta/koniec-al-korfantego-2-lub-3-pokoje-park-ID4t63x,279999.0,47.0,TWO,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/katowicka-residence-mieszkanie-4-pok-1-15-04-ID4t61X,,68.06,FOUR,Koszutka,False
https://www.otodom.pl/pl/oferta/katowicka-residence-mieszkanie-1-pok-1-10-05-ID4t614,,29.76,ONE,Koszutka,False
https://www.otodom.pl/pl/oferta/katowicka-residence-mieszkanie-3-pok-1-08-01-ID4t5ZY,,50.66,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/duzy-apartament-przy-parku-slaskim-ID4s1zB,999000.0,119.31,FOUR,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-1-a5-ID4lBxp,648829.0,52.01,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/belg-apartamenty-mieszkanie-2-pok-b-4-03-ID4t5UV,,46.42,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/katowice-giszowiec-ul-mila-3-pok-60m2-balkon-ID4t5UJ,480000.0,60.0,THREE,Giszowiec,False
https://www.otodom.pl/pl/oferta/belg-apartamenty-mieszkanie-2-pok-b-1-01-ID4t5Um,,42.88,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/nowy-trzypokojowy-apartament-ID4t5TE,623191.0,61.1,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/3-pak-premium-centrum-gotowe-do-wynajecia-ID4sKYE,860000.0,94.0,FIVE,Śródmieście,False
https://www.otodom.pl/pl/oferta/atrakcyjny-nowy-dwupokojowy-apartament-ID4t5TB,446152.0,41.48,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/mieszkanie-4pokoje-os-bogucice-katowice-ID4t1J0,500000.0,73.0,FOUR,Bogucice,False
https://www.otodom.pl/pl/oferta/katowice-chrobrego-os-tysiaclecia-ID4t5Se,569000.0,56.7,THREE,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/katowice-ptasie-labedzia-ID4sV4v,649000.0,52.3,THREE,Brynów-Osiedle Zgrzebnioka,True
https://www.otodom.pl/pl/oferta/mieszkanie-33-20-m-katowice-ID4t5PC,269000.0,33.2,TWO,Szopienice-Burowiec,False
https://www.otodom.pl/pl/oferta/3-pokoje-od-awf-asp-ue-10min-do-dworca-pkp-ID4sho0,375000.0,47.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/523s-dwupokojowe-mieszkanie-park-kosciuszki-ID4sbkv,365000.0,37.5,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-balkon-blisko-centrum-ID4t5Mp,318000.0,42.78,TWO,Bogucice,True
https://www.otodom.pl/pl/oferta/przestronny-apartament-st-dewelop-park-bazantow-ID4s9ie,668000.0,56.88,THREE,Kostuchna,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bezposrednio-ID4mSZQ,632723.0,53.17,THREE,Dąb,False
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-centrum-ID4t2Hs,433184.0,28.96,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-z-ekspozycja-na-poludnie-ID4t2Ij,633626.0,51.03,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/top-lokalizacja-sokolska-14-centrum-miasta-ID4t5Fs,219000.0,28.0,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/apartament-z-najlepszym-widokiem-ID4t2HW,1041000.0,76.4,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/nowoczesnemieszkanie-z-widokiem-na-slask-ID4t2HV,938902.0,76.4,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-w-sercu-slaska-ID4t2I6,573538.0,50.86,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/niski-budynek-mieszkanie-sloneczne-parking-ID4t5Ey,499990.0,42.87,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/katowice-os-na-alpach-43mkw-po-remoncie-ID4t5En,345000.0,43.0,TWO,Bogucice,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-ID4nRw8,620400.0,56.4,THREE,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/top-lokalizacja-3-pokoje-katowice-os-gwiazdy-ID4t5zY,428000.0,63.0,THREE,Dąbrówka Mała,False
https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-w-centrum-katowic-ID4t5xf,1295000.0,171.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/tylko-u-nas-nowoczesne-4-pokoje-katowice-ID4t5x8,599000.0,63.5,FOUR,Zawodzie,False
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bezposrednio-ID4t5wK,,29.39,ONE,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/mieszkanie-gotowe-do-zameszkania-ID4t5w3,799000.0,75.0,FOUR,Podlesie,False
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-19m2-bez-posrednikow-ID4t4nB,,19.49,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/daszynskiego-park-a14-ID4eNGu,523880.0,56.03,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-ID4eKbD,552987.0,59.12,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/bezposrednio-gotowe-m-2-ceglana-park-pcc-0-ID4sKX7,500000.0,40.43,TWO,Brynów-Osiedle Zgrzebnioka,True
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-duzym-ogrodkiem-ID4t5rU,559000.0,49.91,THREE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-osiedlu-paderewskiego-ID4t5rJ,488000.0,51.39,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/park-medykow-mieszkanie-m80-ID4ljDP,874692.0,80.99,THREE,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-3-pok-6-a31-ID4lBy9,933197.0,70.43,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/prado-katowice-mieszkanie-4-pok-a1-1-01-ID4qfYi,884925.0,76.95,FOUR,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/2-pokoje-superjednostka-katowice-ID4t5oY,320000.0,37.97,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/po-remoncie-katowice-piastow-1-pokoj-kawalerka-ID4t5oJ,360000.0,27.0,ONE,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/39-1m2-studio-lub-2-pok-stan-deweloperski-m7-ID4qvdU,312000.0,39.1,TWO,Załęska Hałda-Brynów,True
https://www.otodom.pl/pl/oferta/srodmiescie-4-pokoje-ul-warszawska-ID4t5n8,930000.0,133.0,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-w-centrum-katowic-ID4t5mT,535000.0,62.0,THREE,Koszutka,True
https://www.otodom.pl/pl/oferta/wlasne-m-w-centrum-katowic-przedsprzedaz-ID4t5mv,347671.0,26.34,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/wlasne-m-w-centrum-katowic-przedsprzedaz-ID4t5mx,442135.0,38.51,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-85m2-balkon-bezposrednio-ID4nRtg,825567.0,85.11,FOUR,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-19m2-bez-posrednikow-ID4t4nP,,19.1,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-katowice-brynow-bezposrednio-ID4t5gl,480000.0,68.0,THREE,Załęska Hałda-Brynów,True
https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-nova-mikolowska-centrum-ID4rRPj,665898.0,51.62,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/nowy-apartament-do-wlasnej-aranzacji-sokolska-30-ID4sIeD,699000.0,51.58,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/taras-na-dachu-20m2-3pokoje-garaz-ID4t5dH,780000.0,73.18,THREE,Ligota-Panewniki,True
https://www.otodom.pl/pl/oferta/medykow-32-mieszkanie-3-pok-66-ID4nj2x,715125.0,57.21,THREE,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-blisko-parku-ID4sVGp,490000.0,57.66,THREE,Załęska Hałda-Brynów,True
https://www.otodom.pl/pl/oferta/nowe-4-pokoje-bez-pcc-ID4sCAe,859000.0,68.12,FOUR,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/mieszkanie-osiedle-franciszkanskie-ID4sQCI,689000.0,59.65,THREE,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-katowice-pulaskiego-3-stawy-ID4sKGX,870000.0,64.15,THREE,Osiedle Paderewskiego-Muchowiec,True
https://www.otodom.pl/pl/oferta/37-7-m2-studio-lub-2-pok-stan-deweloperski-m1-ID4qvcE,289000.0,37.7,TWO,Załęska Hałda-Brynów,True
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-ul-zamkowa-2-pokoje-ID4sPd3,259000.0,38.0,TWO,Janów-Nikiszowiec,True
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-92m2-ogrodek-ID4jITw,,92.05,FOUR,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-balkon-bezposrednio-ID4pp9w,,87.86,FOUR,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-taras-bez-posrednikow-ID4rrQi,,88.62,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/po-remoncie-2-pokojowe-parking-centrum-bez-agencji-ID4t4HU,325000.0,37.0,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/61m2-teren-ogrodzony-niski-czynsz-spokojna-okolica-ID4t56F,379000.0,61.3,THREE,Załęże,False
https://www.otodom.pl/pl/oferta/2-niezalezne-pok-cena-z-meblami-i-wyposazeniem-ID4sSwt,450000.0,54.0,TWO,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/w-pelni-umeblowane-i-wyposazone-pod-klucz-ID4sKCm,349000.0,38.5,TWO,Wełnowiec-Józefowiec,True
https://www.otodom.pl/pl/oferta/daszynskiego-park-c39-ID4eMhY,613734.0,68.12,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-do-wejscia-ID4t53S,349000.0,36.0,TWO,Szopienice-Burowiec,False
https://www.otodom.pl/pl/oferta/najlepsza-of-na-brynowie-garaz-komorka-ID4t53I,779000.0,90.0,THREE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/cudowny-tarasik-z-salonu-z-widokiem-na-las-ID4t53G,799000.0,67.81,THREE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/czynsz-160zl-komfortowo-wykonczone-ID4t53D,465000.0,35.1,ONE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-45-m2-awf-asp-barbary-ID4sKAh,390000.0,45.0,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-2-pok-do-zamieszkania-ID4sWBB,346900.0,37.6,TWO,Osiedle Tysiąclecia,True
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-ID4s37e,230000.0,30.0,TWO,Kostuchna,True
https://www.otodom.pl/pl/oferta/mieszkanie-w-swietnej-lokalizacji-ID4t4Yg,499000.0,74.0,FOUR,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/trzy-niezalezne-pokoje-w-samym-centrum-miasta-ID4sXuW,697000.0,62.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-ID4sxYd,607147.0,61.92,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/centrum-katowic-5-pokoi-apartamentowiec-ID4pxUX,1000000.0,122.3,FIVE,Śródmieście,False
https://www.otodom.pl/pl/oferta/dwa-mieszkania-w-cenie-870k-atalsky-katowice-kosz-ID4roRt,878000.0,105.5,FOUR,Koszutka,False
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-katowicach-piotrowicach-ID4sJVS,300000.0,43.0,TWO,Piotrowice-Ochojec,True
https://www.otodom.pl/pl/oferta/nowe-lux-wykonczenie-od-zaraz-sokolska-30-tower-ID4t4LH,700000.0,43.23,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-katowice-garaz-opcja-ID4quuu,799000.0,75.0,FOUR,Podlesie,True
https://www.otodom.pl/pl/oferta/2-pokoje-do-remontu-osiedle-witosa-ID4t4KF,343000.0,49.0,TWO,Osiedle Witosa,False
https://www.otodom.pl/pl/oferta/ligota-osobne-pokoje-blisko-sum-od-zaraz-ID4t4Ke,310000.0,38.95,TWO,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/mieszkanie-31m2-bez-posrednikow-os-paderewskiego-ID4sP3r,395000.0,31.5,ONE,Osiedle Paderewskiego-Muchowiec,True
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-3-pokoje-ID4t1dT,687000.0,55.0,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/duzy-taras-centrum-katowice-apart-3pok-gotowe-ID4t4HT,828000.0,72.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/dolina-3-stawow-4pok-balkon-gotowe-1q2025-ID4t4GQ,752000.0,59.0,FOUR,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/centrum-katowice-premium-2pok-apart-gotowe-ID4t4Hz,356365.0,26.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/widokowe-centrum-premium-5pok-taras-4q2026-ID4t4Hr,1056345.0,76.4,FIVE,Śródmieście,False
https://www.otodom.pl/pl/oferta/przedsprzedaz-centrum-premium-5pok-balkon-4q2026-ID4t4Hq,938902.0,76.4,FIVE,Śródmieście,False
https://www.otodom.pl/pl/oferta/apartamenty-lux-nowa-inwestycja-bez-prowizji-ID4t4Ho,480000.0,27.0,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/apartamenty-lux-taras-bezprowizyjnie-ID4t4Hn,792000.0,68.0,FOUR,Dąb,False
https://www.otodom.pl/pl/oferta/apartamenty-lux-nowa-inwestycja-bez-prowizji-ID4t4Hl,447000.0,27.0,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-z-ogrodem-bezprowizyjnie-ID4t4Hm,477000.0,38.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/apartament-nowa-inwestycja-bez-prowizji-ID4t4Hp,763000.0,44.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/nowoczesna-inwestycja-balkon-bezprowizyjnie-ID4t4Hj,482000.0,38.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/apartamenty-lux-2-balkony-bezprowizyjnie-ID4t4Hi,740000.0,67.0,FOUR,Dąb,False
https://www.otodom.pl/pl/oferta/przedsprzedaz-centrum-premium-2pok-balkon-4q2026-ID4t4He,492330.0,36.6,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/luksusowa-inwestycja-ogrod-bezprowizyjnie-ID4t4Hf,942000.0,79.0,FOUR,Dąb,False
https://www.otodom.pl/pl/oferta/przedsprzedaz-centrum-premium-2pok-balkon-4q2026-ID4t4Hc,378313.0,29.5,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/przedsprzedaz-centrum-premium-2pok-balkon-4q2026-ID4t4H8,453000.0,37.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/przedsprzedaz-centrum-premium-2pok-balkon-4q2026-ID4t4H6,545927.0,39.2,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-katowice-2pok-apart-gotowe-ID4t4GZ,521524.0,43.5,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/duzy-taras-centrum-katowice-apart-3pok-gotowe-ID4t4H1,940383.0,72.06,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/apartament-garaz-3-pokoje-bezprowizyjnie-ID4t4GV,728000.0,44.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-katowice-4pok-apart-gotowe-ID4t4GX,1102855.0,70.5,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/dolina-3-stawow-2pok-gotowe-1q2025-ID4t4GT,465372.0,37.53,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/dolina-3-stawow-opcja-5pok-balkon-gotowe-1q2025-ID4t4GR,901488.0,80.5,FIVE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/dolina-3-stawow-1pok-studio-gotowe-1q2025-ID4t4GO,326136.0,26.0,ONE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/dolina-3-stawow-3pok-ogrod-43m2-gotowe-1q2025-ID4t4GP,698166.0,55.5,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/dolina-3-stawow-1pok-studio-gotowe-1q2025-ID4t4GM,348853.0,27.0,ONE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/umeblowane-2pok-po-remoncie-wysoki-standard-ID4t4G9,345000.0,40.0,TWO,Szopienice-Burowiec,False
https://www.otodom.pl/pl/oferta/inwestycyjne-2-pok-przy-awf-z-mozliwoscia-3ciego-ID4t4FT,289000.0,39.5,TWO,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/kameralny-apartament-z-pryw-winda-recepcja-loggia-ID4peat,1239000.0,124.0,FOUR,Wełnowiec-Józefowiec,True
https://www.otodom.pl/pl/oferta/nowa-cena-garaz-wyposazenie-w-cenie-balkon-ID4sNlM,379000.0,51.0,TWO,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/inwestycyjne-roi-7-5-wysoki-standard-2-pokoje-ID4sTh9,349000.0,40.0,TWO,Szopienice-Burowiec,False
https://www.otodom.pl/pl/oferta/inwestycja-pod-wynajem-2w1-atal-sky-13-pietro-ID4sgHK,890000.0,99.45,FOUR,Koszutka,False
https://www.otodom.pl/pl/oferta/2-pokoje-z-rewelacyjnym-widokiem-ID4t4yI,378000.0,47.08,TWO,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4t4yz,524000.0,38.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4t4yu,894000.0,75.0,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4t4yw,378000.0,26.0,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/ex406961-ID4t4yt,649000.0,51.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4t4ys,448000.0,39.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4t4yo,523000.0,38.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/serce-miasta-nowa-inwestycja-bezprowizyjnie-ID4t4yr,595000.0,48.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-lokalizacja-bezprowizyjnie-ID4t4yn,970000.0,75.0,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-lokalizacja-bezprowizyjnie-ID4t4yp,959000.0,75.0,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/w-sercu-miasta-nowa-inwestycja-bezprowizyjnie-ID4t4yh,385000.0,29.0,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/swietna-lokalizacja-3-pok-64-m-ID4sH4O,575000.0,64.0,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-katowice-ID4sLLv,475000.0,54.0,TWO,Kostuchna,False
https://www.otodom.pl/pl/oferta/panewniki-2-poziompowe-balkon-piwnica-komorka-ID4t4wS,849000.0,89.4,THREE,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/katowice-os-tysiaclecia-z-pieknym-widokiem-ID4t4wK,789000.0,80.0,THREE,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-45m2-bezposrednio-ID4t4tF,,45.26,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/ten-widok-moze-byc-twoj-ID4t4qj,629000.0,59.6,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-dwa-mieszkania-nowy-nikisz-ID4rAUn,850000.0,70.6,THREE,Janów-Nikiszowiec,False
https://www.otodom.pl/pl/oferta/kawalerka-z-miejscem-i-komorka-w-cenie-nowynikisz-ID4rJi3,319000.0,32.7,TWO,Janów-Nikiszowiec,False
